Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Age Group,Purchase Level
1277,51,Male,Boots,Footwear,68,Wyoming,L,Turquoise,Spring,4.8,No,Yes,37,Bank Transfer,Weekly,46-55,Medium
1287,40,Male,Gloves,Accessories,49,West Virginia,L,Yellow,Winter,4.9,No,Yes,44,Debit Card,Fortnightly,36-45,Medium
1290,35,Male,Jacket,Outerwear,24,New Hampshire,M,Red,Fall,2.9,No,Yes,10,PayPal,Weekly,26-35,Low
1297,48,Male,Jeans,Clothing,29,South Dakota,S,Teal,Spring,2.8,No,Yes,16,Cash,Bi-Weekly,46-55,Low
1298,44,Male,Sandals,Footwear,85,New Jersey,M,Silver,Summer,4.6,No,Yes,32,Venmo,Annually,36-45,High
1302,42,Male,Shirt,Clothing,54,Maine,M,Orange,Fall,5.0,No,Yes,21,Debit Card,Weekly,36-45,Medium
1304,34,Male,Blouse,Clothing,32,New York,L,Silver,Summer,3.1,No,Yes,10,Credit Card,Annually,26-35,Medium
1306,31,Male,Pants,Clothing,56,Mississippi,XL,Peach,Spring,4.5,No,Yes,2,PayPal,Every 3 Months,26-35,Medium
1307,54,Male,Sweater,Clothing,33,Alaska,L,Brown,Winter,4.5,No,Yes,40,PayPal,Annually,46-55,Medium
1310,32,Male,Blouse,Clothing,21,Hawaii,L,Lavender,Summer,4.7,No,Yes,41,Cash,Quarterly,26-35,Low
1311,43,Male,Hoodie,Clothing,59,South Carolina,L,Brown,Winter,3.1,No,Yes,38,Credit Card,Every 3 Months,36-45,Medium
1312,32,Male,Shoes,Footwear,87,Tennessee,M,Maroon,Fall,4.2,No,Yes,12,Venmo,Annually,26-35,High
1315,42,Male,Boots,Footwear,67,Missouri,S,Magenta,Summer,3.4,No,Yes,49,Debit Card,Annually,36-45,Medium
1319,52,Male,Shorts,Clothing,93,Connecticut,M,Maroon,Spring,2.7,No,Yes,19,Credit Card,Bi-Weekly,46-55,High
1325,39,Male,Jewelry,Accessories,77,Indiana,S,Orange,Summer,3.8,No,Yes,11,Credit Card,Fortnightly,36-45,High
1327,40,Male,Shoes,Footwear,50,Texas,M,Indigo,Spring,4.6,No,Yes,17,Cash,Monthly,36-45,Medium
1328,52,Male,Coat,Outerwear,40,Florida,M,Turquoise,Winter,2.8,No,Yes,37,Cash,Weekly,46-55,Medium
1329,37,Male,Sweater,Clothing,97,Rhode Island,M,Orange,Winter,3.7,No,Yes,40,Bank Transfer,Weekly,36-45,High
1332,38,Male,Socks,Clothing,91,Maryland,M,Lavender,Spring,3.2,No,Yes,8,PayPal,Bi-Weekly,36-45,High
1335,46,Male,Coat,Outerwear,52,West Virginia,S,White,Spring,4.2,No,Yes,12,Venmo,Monthly,46-55,Medium
1338,37,Male,Sweater,Clothing,86,Tennessee,L,Silver,Spring,3.4,No,Yes,19,Credit Card,Bi-Weekly,36-45,High
1340,36,Male,Belt,Accessories,56,Indiana,L,Olive,Winter,5.0,No,Yes,5,Bank Transfer,Every 3 Months,36-45,Medium
1341,40,Male,Belt,Accessories,72,Idaho,M,Peach,Fall,4.4,No,Yes,5,Debit Card,Every 3 Months,36-45,High
1346,40,Male,Dress,Clothing,21,Nebraska,M,White,Fall,3.6,No,Yes,42,Venmo,Weekly,36-45,Low
1347,44,Male,Hoodie,Clothing,91,Mississippi,L,White,Winter,3.0,No,Yes,15,Venmo,Bi-Weekly,36-45,High
1348,44,Male,Sweater,Clothing,95,Vermont,M,Cyan,Summer,3.9,No,Yes,47,Bank Transfer,Monthly,36-45,High
1351,31,Male,Sunglasses,Accessories,71,Delaware,M,Orange,Fall,4.3,No,Yes,1,Cash,Every 3 Months,26-35,High
1354,39,Male,Pants,Clothing,83,Oregon,M,Teal,Winter,4.1,No,Yes,4,Cash,Every 3 Months,36-45,High
1357,49,Male,Jacket,Outerwear,61,Indiana,M,Cyan,Spring,4.0,No,Yes,34,Bank Transfer,Annually,46-55,Medium
1362,49,Male,Dress,Clothing,32,Alabama,M,Beige,Fall,3.7,No,Yes,39,Debit Card,Monthly,46-55,Medium
1363,41,Male,Coat,Outerwear,46,Colorado,M,Gray,Fall,4.3,No,Yes,29,Cash,Weekly,36-45,Medium
1364,36,Male,Blouse,Clothing,90,Wisconsin,L,Red,Summer,4.0,No,Yes,47,PayPal,Quarterly,36-45,High
1367,45,Male,Belt,Accessories,40,Iowa,M,Magenta,Fall,3.1,No,Yes,10,Credit Card,Fortnightly,36-45,Medium
1370,32,Male,Shoes,Footwear,75,Iowa,M,Green,Winter,3.2,No,Yes,48,Venmo,Fortnightly,26-35,High
1372,40,Male,Pants,Clothing,64,Mississippi,M,Charcoal,Spring,2.8,No,Yes,42,Credit Card,Monthly,36-45,Medium
1376,42,Male,Sneakers,Footwear,31,Maine,L,Brown,Spring,4.1,No,Yes,8,Credit Card,Annually,36-45,Medium
1378,33,Male,Sunglasses,Accessories,54,Maryland,L,Olive,Spring,3.0,No,Yes,42,Venmo,Monthly,26-35,Medium
1379,37,Male,Jacket,Outerwear,49,Kentucky,XL,Lavender,Fall,3.6,No,Yes,24,Venmo,Weekly,36-45,Medium
1381,51,Male,Sneakers,Footwear,35,Massachusetts,S,Beige,Winter,4.6,No,Yes,41,Cash,Fortnightly,46-55,Medium
1384,36,Male,Scarf,Accessories,58,Wisconsin,M,Beige,Spring,3.3,No,Yes,4,Venmo,Monthly,36-45,Medium
1385,46,Male,Sneakers,Footwear,96,Alaska,M,Beige,Fall,4.6,No,Yes,8,Bank Transfer,Weekly,46-55,High
1386,41,Male,Jewelry,Accessories,64,Mississippi,M,Indigo,Fall,2.6,No,Yes,1,Bank Transfer,Bi-Weekly,36-45,Medium
1392,53,Male,Blouse,Clothing,29,Mississippi,S,White,Winter,3.6,No,Yes,38,Credit Card,Annually,46-55,Low
1393,31,Male,Gloves,Accessories,46,Arkansas,M,Yellow,Spring,4.2,No,Yes,34,Venmo,Every 3 Months,26-35,Medium
1394,46,Male,Gloves,Accessories,58,Idaho,L,Yellow,Spring,3.9,No,Yes,14,PayPal,Fortnightly,46-55,Medium
1396,47,Male,Scarf,Accessories,32,West Virginia,L,Turquoise,Spring,2.8,No,Yes,40,PayPal,Bi-Weekly,46-55,Medium
1397,37,Male,Pants,Clothing,30,Wisconsin,XL,Lavender,Winter,3.0,No,Yes,49,Debit Card,Monthly,36-45,Low
1398,55,Male,Sunglasses,Accessories,67,Massachusetts,S,Magenta,Summer,4.7,No,Yes,33,PayPal,Annually,46-55,Medium
1401,36,Male,Backpack,Accessories,23,Nevada,M,Red,Fall,3.6,No,Yes,22,Credit Card,Every 3 Months,36-45,Low
1405,36,Male,Jewelry,Accessories,28,New Mexico,M,Charcoal,Winter,3.5,No,Yes,10,Debit Card,Weekly,36-45,Low
1406,33,Male,Socks,Clothing,100,New Hampshire,M,Peach,Winter,2.7,No,Yes,39,Credit Card,Monthly,26-35,High
1407,32,Male,Shirt,Clothing,46,Washington,L,Turquoise,Spring,3.6,No,Yes,15,Debit Card,Monthly,26-35,Medium
1410,34,Male,Backpack,Accessories,50,Idaho,M,Blue,Spring,4.2,No,Yes,41,Cash,Fortnightly,26-35,Medium
1412,48,Male,Skirt,Clothing,24,Louisiana,L,Green,Summer,2.8,No,Yes,13,Venmo,Quarterly,46-55,Low
1414,51,Male,Blouse,Clothing,79,New Hampshire,S,Indigo,Fall,2.7,No,Yes,12,Bank Transfer,Quarterly,46-55,High
1416,54,Male,Belt,Accessories,90,Illinois,M,Blue,Winter,3.7,No,Yes,12,Credit Card,Every 3 Months,46-55,High
1417,48,Male,Boots,Footwear,56,Idaho,L,Silver,Summer,3.4,No,Yes,46,Cash,Quarterly,46-55,Medium
1420,43,Male,Handbag,Accessories,75,Montana,M,Orange,Summer,2.6,No,Yes,4,Debit Card,Quarterly,36-45,High
1423,44,Male,Dress,Clothing,27,Texas,L,Charcoal,Fall,3.4,No,Yes,3,PayPal,Bi-Weekly,36-45,Low
1424,51,Male,Sandals,Footwear,60,Michigan,S,Black,Fall,3.5,No,Yes,12,Venmo,Every 3 Months,46-55,Medium
1428,31,Male,Backpack,Accessories,90,South Dakota,S,Orange,Summer,4.9,No,Yes,8,Credit Card,Annually,26-35,High
1431,48,Male,Sandals,Footwear,30,Michigan,S,Orange,Summer,4.9,No,Yes,3,Credit Card,Fortnightly,46-55,Low
1432,39,Male,Pants,Clothing,88,South Dakota,M,Cyan,Fall,2.9,No,Yes,29,Venmo,Quarterly,36-45,High
1433,34,Male,Hat,Accessories,33,Florida,L,Black,Winter,4.4,No,Yes,32,Debit Card,Quarterly,26-35,Medium
1436,45,Male,Scarf,Accessories,95,Oregon,XL,Black,Fall,4.0,No,Yes,41,Cash,Weekly,36-45,High
1437,35,Male,Sneakers,Footwear,83,Minnesota,M,Gray,Winter,3.7,No,Yes,23,PayPal,Fortnightly,26-35,High
1442,34,Male,Pants,Clothing,25,Nebraska,S,Turquoise,Summer,3.4,No,Yes,3,Venmo,Every 3 Months,26-35,Low
1443,53,Male,Hoodie,Clothing,92,Idaho,S,Violet,Spring,2.8,No,Yes,42,Credit Card,Annually,46-55,High
1445,32,Male,Sweater,Clothing,36,Vermont,L,Pink,Fall,3.8,No,Yes,26,Cash,Quarterly,26-35,Medium
1452,54,Male,Jacket,Outerwear,34,Utah,M,Maroon,Fall,2.5,No,Yes,35,PayPal,Quarterly,46-55,Medium
1454,36,Male,Boots,Footwear,93,Virginia,S,Teal,Winter,3.2,No,Yes,41,Bank Transfer,Fortnightly,36-45,High
1459,35,Male,Sweater,Clothing,28,Missouri,M,Peach,Spring,2.9,No,Yes,34,Venmo,Weekly,26-35,Low
1462,54,Male,Sunglasses,Accessories,95,Oregon,S,Red,Summer,5.0,No,Yes,42,Venmo,Quarterly,46-55,High
1463,38,Male,Sneakers,Footwear,90,Utah,S,Charcoal,Summer,4.8,No,Yes,2,Venmo,Quarterly,36-45,High
1464,54,Male,Jewelry,Accessories,49,Oklahoma,M,Beige,Summer,4.9,No,Yes,1,Bank Transfer,Monthly,46-55,Medium
1465,33,Male,Belt,Accessories,92,Montana,M,Peach,Winter,4.6,No,Yes,23,Bank Transfer,Quarterly,26-35,High
1466,46,Male,Gloves,Accessories,72,Nebraska,XL,Violet,Winter,3.9,No,Yes,42,Cash,Bi-Weekly,46-55,High
1469,42,Male,Gloves,Accessories,39,Arkansas,S,Silver,Fall,3.9,No,Yes,46,Cash,Fortnightly,36-45,Medium
1471,43,Male,Sandals,Footwear,27,California,M,Silver,Spring,3.9,No,Yes,15,Cash,Every 3 Months,36-45,Low
1472,31,Male,Jewelry,Accessories,71,Alaska,S,Gray,Spring,2.8,No,Yes,48,Venmo,Every 3 Months,26-35,High
1473,39,Male,Hat,Accessories,24,Indiana,L,Turquoise,Spring,3.5,No,Yes,11,Cash,Weekly,36-45,Low
1475,31,Male,Sweater,Clothing,72,New Jersey,S,Pink,Fall,3.9,No,Yes,6,Credit Card,Monthly,26-35,High
1476,44,Male,Blouse,Clothing,61,Rhode Island,M,Teal,Spring,4.0,No,Yes,24,Cash,Monthly,36-45,Medium
1477,39,Male,Hat,Accessories,56,Wyoming,M,Magenta,Fall,4.1,No,Yes,18,Credit Card,Monthly,36-45,Medium
1480,48,Male,Coat,Outerwear,100,Washington,L,Black,Spring,4.0,No,Yes,2,Bank Transfer,Weekly,46-55,High
1481,39,Male,Jewelry,Accessories,74,New Hampshire,M,Gold,Fall,3.6,No,Yes,26,Cash,Quarterly,36-45,High
1484,39,Male,Jewelry,Accessories,61,Massachusetts,S,Yellow,Summer,4.7,No,Yes,12,Debit Card,Bi-Weekly,36-45,Medium
1485,49,Male,Shorts,Clothing,46,Nebraska,M,Teal,Summer,4.4,No,Yes,22,Venmo,Every 3 Months,46-55,Medium
1488,40,Male,Skirt,Clothing,44,Arizona,L,Black,Summer,4.6,No,Yes,26,PayPal,Annually,36-45,Medium
1495,43,Male,T-shirt,Clothing,76,Montana,M,Gray,Spring,3.0,No,Yes,23,Bank Transfer,Fortnightly,36-45,High
1496,45,Male,Jewelry,Accessories,23,Rhode Island,M,Brown,Winter,4.5,No,Yes,6,PayPal,Weekly,36-45,Low
1502,37,Male,Jeans,Clothing,55,Alaska,XL,Silver,Spring,2.7,No,Yes,13,Debit Card,Every 3 Months,36-45,Medium
1503,37,Male,Pants,Clothing,66,Massachusetts,M,Black,Summer,3.2,No,Yes,20,Cash,Fortnightly,36-45,Medium
1504,50,Male,Jacket,Outerwear,30,Michigan,M,Maroon,Fall,3.9,No,Yes,46,Cash,Quarterly,46-55,Low
1506,46,Male,Belt,Accessories,20,North Dakota,M,Teal,Summer,3.0,No,Yes,39,Cash,Monthly,46-55,Low
1507,35,Male,Shirt,Clothing,30,South Carolina,L,Beige,Fall,3.0,No,Yes,44,PayPal,Quarterly,26-35,Low
1509,35,Male,Blouse,Clothing,84,Colorado,L,Beige,Spring,4.4,No,Yes,3,Cash,Every 3 Months,26-35,High
1511,55,Male,Blouse,Clothing,30,Maryland,XL,Gray,Fall,3.0,No,Yes,31,Venmo,Annually,46-55,Low
1512,34,Male,Dress,Clothing,91,Georgia,M,Violet,Winter,3.6,No,Yes,48,Credit Card,Weekly,26-35,High
1516,39,Male,Jeans,Clothing,93,Indiana,S,Turquoise,Fall,3.9,No,Yes,34,Cash,Weekly,36-45,High
1520,50,Male,Sunglasses,Accessories,73,Texas,L,Cyan,Fall,4.9,No,Yes,40,PayPal,Weekly,46-55,High
1523,38,Male,Shorts,Clothing,72,Tennessee,L,Yellow,Spring,4.8,No,Yes,5,Debit Card,Monthly,36-45,High
1524,54,Male,Socks,Clothing,88,Georgia,M,White,Summer,3.3,No,Yes,35,Debit Card,Annually,46-55,High
1527,41,Male,Jacket,Outerwear,22,Oklahoma,L,White,Summer,3.1,No,Yes,27,PayPal,Monthly,36-45,Low
1534,50,Male,Shoes,Footwear,59,New Hampshire,M,Gold,Summer,3.6,No,Yes,16,Bank Transfer,Quarterly,46-55,Medium
1535,55,Male,Blouse,Clothing,66,Wyoming,M,Green,Summer,3.4,No,Yes,26,Venmo,Fortnightly,46-55,Medium
1536,36,Male,Sandals,Footwear,74,West Virginia,S,Turquoise,Fall,4.0,No,Yes,8,Venmo,Monthly,36-45,High
1540,32,Male,Belt,Accessories,55,Hawaii,M,Turquoise,Spring,5.0,No,Yes,19,Cash,Every 3 Months,26-35,Medium
1546,48,Male,Belt,Accessories,43,Delaware,M,Black,Winter,4.9,No,Yes,49,Bank Transfer,Annually,46-55,Medium
1548,46,Male,Hat,Accessories,46,South Carolina,L,Teal,Summer,3.5,No,Yes,40,Cash,Quarterly,46-55,Medium
1553,54,Male,Blouse,Clothing,49,New Mexico,L,Purple,Spring,3.0,No,Yes,20,Credit Card,Monthly,46-55,Medium
1556,43,Male,Shorts,Clothing,47,Ohio,S,Cyan,Winter,4.5,No,Yes,44,Cash,Quarterly,36-45,Medium
1557,43,Male,Hoodie,Clothing,57,Alabama,M,Gold,Fall,2.7,No,Yes,26,Credit Card,Quarterly,36-45,Medium
1559,35,Male,Sunglasses,Accessories,75,New Mexico,XL,Teal,Fall,3.5,No,Yes,24,Credit Card,Every 3 Months,26-35,High
1560,43,Male,Scarf,Accessories,94,Oregon,L,Beige,Fall,4.5,No,Yes,23,PayPal,Fortnightly,36-45,High
1562,50,Male,Scarf,Accessories,38,Mississippi,M,Indigo,Summer,3.8,No,Yes,2,Bank Transfer,Quarterly,46-55,Medium
1563,37,Male,Scarf,Accessories,75,Alabama,M,Purple,Winter,3.2,No,Yes,23,Venmo,Bi-Weekly,36-45,High
1567,48,Male,Sneakers,Footwear,99,Wyoming,S,Green,Winter,3.0,No,Yes,21,Cash,Bi-Weekly,46-55,High
1569,51,Male,Sneakers,Footwear,76,Washington,L,Yellow,Spring,4.6,No,Yes,8,Debit Card,Monthly,46-55,High
1573,37,Male,Skirt,Clothing,92,Washington,L,White,Summer,3.4,No,Yes,16,Debit Card,Monthly,36-45,High
1574,36,Male,T-shirt,Clothing,31,North Dakota,L,Indigo,Summer,4.3,No,Yes,25,Debit Card,Weekly,36-45,Medium
1576,52,Male,Shirt,Clothing,28,California,M,Turquoise,Spring,3.6,No,Yes,28,Cash,Fortnightly,46-55,Low
1580,35,Male,Jacket,Outerwear,80,Oklahoma,M,Violet,Summer,3.1,No,Yes,6,Bank Transfer,Monthly,26-35,High
1584,37,Male,Scarf,Accessories,92,Maryland,XL,Yellow,Summer,4.3,No,Yes,8,Venmo,Annually,36-45,High
1585,41,Male,Blouse,Clothing,95,Hawaii,S,Silver,Spring,3.1,No,Yes,46,Credit Card,Quarterly,36-45,High
1586,37,Male,Sweater,Clothing,25,Alabama,M,Charcoal,Fall,3.0,No,Yes,40,Debit Card,Fortnightly,36-45,Low
1588,41,Male,Socks,Clothing,99,Alabama,M,Beige,Summer,3.5,No,Yes,33,Credit Card,Fortnightly,36-45,High
1589,48,Male,Belt,Accessories,24,Vermont,L,Cyan,Winter,3.2,No,Yes,3,Venmo,Monthly,46-55,Low
1590,42,Male,Sneakers,Footwear,72,Ohio,M,Silver,Summer,2.7,No,Yes,48,Cash,Weekly,36-45,High
1591,54,Male,Jeans,Clothing,80,Wisconsin,S,Pink,Winter,3.0,No,Yes,8,PayPal,Annually,46-55,High
1595,40,Male,Handbag,Accessories,41,Colorado,XL,Charcoal,Summer,3.7,No,Yes,3,Cash,Fortnightly,36-45,Medium
1596,34,Male,Backpack,Accessories,35,Wisconsin,S,Magenta,Spring,3.5,No,Yes,45,Debit Card,Fortnightly,26-35,Medium
1597,42,Male,Jewelry,Accessories,30,Mississippi,S,Pink,Fall,4.7,No,Yes,15,Debit Card,Monthly,36-45,Low
1598,43,Male,Hat,Accessories,21,Mississippi,XL,Maroon,Winter,2.6,No,Yes,34,Bank Transfer,Quarterly,36-45,Low
1599,47,Male,Jewelry,Accessories,85,California,M,Teal,Fall,4.1,No,Yes,21,Venmo,Bi-Weekly,46-55,High
1600,48,Male,Shirt,Clothing,54,Delaware,M,Orange,Winter,2.8,No,Yes,22,Debit Card,Bi-Weekly,46-55,Medium
1603,54,Male,Sunglasses,Accessories,48,West Virginia,S,Charcoal,Winter,2.8,No,Yes,13,Venmo,Fortnightly,46-55,Medium
1607,55,Male,T-shirt,Clothing,21,Kansas,S,White,Spring,4.3,No,Yes,4,PayPal,Fortnightly,46-55,Low
1608,49,Male,Shorts,Clothing,72,Vermont,S,Gray,Fall,2.7,No,Yes,43,Debit Card,Quarterly,46-55,High
1610,33,Male,Shirt,Clothing,93,Nevada,S,Brown,Fall,4.1,No,Yes,3,Venmo,Monthly,26-35,High
1612,41,Male,Pants,Clothing,26,Arkansas,L,Yellow,Winter,4.5,No,Yes,6,Debit Card,Monthly,36-45,Low
1618,43,Male,Blouse,Clothing,64,Wisconsin,M,Peach,Winter,4.3,No,Yes,50,Credit Card,Fortnightly,36-45,Medium
1623,31,Male,Shorts,Clothing,43,Missouri,S,Brown,Winter,4.0,No,Yes,37,Bank Transfer,Every 3 Months,26-35,Medium
1625,38,Male,Sweater,Clothing,32,Florida,M,White,Winter,3.6,No,Yes,40,PayPal,Every 3 Months,36-45,Medium
1626,34,Male,Skirt,Clothing,45,Minnesota,L,Beige,Winter,3.0,No,Yes,3,PayPal,Bi-Weekly,26-35,Medium
1627,32,Male,Sneakers,Footwear,35,Nevada,L,Orange,Summer,2.6,No,Yes,45,Credit Card,Bi-Weekly,26-35,Medium
1629,45,Male,Dress,Clothing,64,Massachusetts,S,Teal,Winter,3.1,No,Yes,7,Cash,Monthly,36-45,Medium
1630,35,Male,Blouse,Clothing,88,North Dakota,S,Silver,Spring,3.3,No,Yes,13,Venmo,Quarterly,26-35,High
1633,35,Male,Gloves,Accessories,28,Oregon,S,White,Summer,4.7,No,Yes,50,Debit Card,Every 3 Months,26-35,Low
1634,54,Male,Socks,Clothing,80,North Dakota,M,Peach,Spring,4.4,No,Yes,33,Debit Card,Bi-Weekly,46-55,High
1638,35,Male,Dress,Clothing,21,Massachusetts,M,Peach,Spring,3.5,No,Yes,32,Venmo,Fortnightly,26-35,Low
1640,41,Male,Gloves,Accessories,65,Missouri,L,Blue,Summer,3.3,No,Yes,50,PayPal,Annually,36-45,Medium
1642,50,Male,Hoodie,Clothing,32,Colorado,L,Violet,Summer,3.4,No,Yes,1,Bank Transfer,Every 3 Months,46-55,Medium
1644,38,Male,Scarf,Accessories,77,Ohio,L,Pink,Summer,3.9,No,Yes,6,PayPal,Monthly,36-45,High
1646,53,Male,Scarf,Accessories,36,Ohio,L,Green,Summer,2.8,No,Yes,36,Venmo,Every 3 Months,46-55,Medium
1648,34,Male,Boots,Footwear,78,Hawaii,M,Purple,Summer,4.9,No,Yes,8,Debit Card,Quarterly,26-35,High
1649,36,Male,Pants,Clothing,69,Oklahoma,M,Gray,Summer,2.6,No,Yes,22,Credit Card,Monthly,36-45,Medium
1654,31,Male,Belt,Accessories,93,Colorado,L,Silver,Winter,3.0,No,Yes,29,Debit Card,Bi-Weekly,26-35,High
1655,43,Male,Belt,Accessories,25,Indiana,L,Gray,Spring,2.6,No,Yes,14,Credit Card,Quarterly,36-45,Low
1656,37,Male,Sweater,Clothing,81,Arizona,L,Gold,Spring,3.2,No,Yes,4,PayPal,Monthly,36-45,High
1659,32,Male,Jewelry,Accessories,66,Alaska,S,Pink,Spring,4.1,No,Yes,47,Cash,Weekly,26-35,Medium
1660,53,Male,Gloves,Accessories,37,Utah,M,Black,Fall,3.9,No,Yes,44,Venmo,Annually,46-55,Medium
1664,43,Male,Shirt,Clothing,22,Maine,XL,Gold,Summer,3.5,No,Yes,1,Cash,Bi-Weekly,36-45,Low
1666,40,Male,Jacket,Outerwear,41,New Mexico,L,Pink,Fall,3.4,No,Yes,49,Venmo,Monthly,36-45,Medium
1667,51,Male,Skirt,Clothing,64,Arkansas,M,Blue,Summer,3.1,No,Yes,47,PayPal,Annually,46-55,Medium
1668,51,Male,Handbag,Accessories,40,Oklahoma,L,Brown,Winter,3.4,No,Yes,24,Bank Transfer,Every 3 Months,46-55,Medium
1670,42,Male,T-shirt,Clothing,59,Wisconsin,L,Maroon,Winter,2.7,No,Yes,22,Bank Transfer,Quarterly,36-45,Medium
1672,31,Male,Hoodie,Clothing,22,Utah,M,Olive,Winter,4.0,No,Yes,25,Bank Transfer,Weekly,26-35,Low
1675,35,Male,Coat,Outerwear,56,Alaska,M,Peach,Winter,3.2,No,Yes,10,Debit Card,Fortnightly,26-35,Medium
1676,35,Male,Pants,Clothing,90,Colorado,M,Beige,Spring,4.7,No,Yes,21,Credit Card,Annually,26-35,High
1679,41,Male,Pants,Clothing,71,Ohio,S,Magenta,Summer,4.8,No,No,30,Venmo,Fortnightly,36-45,High
1686,33,Male,Blouse,Clothing,48,Minnesota,M,Pink,Winter,4.6,No,No,43,PayPal,Bi-Weekly,26-35,Medium
1690,32,Male,Shirt,Clothing,73,North Carolina,L,Turquoise,Winter,4.6,No,No,32,Bank Transfer,Monthly,26-35,High
1691,40,Male,Coat,Outerwear,30,Nevada,M,Black,Summer,3.2,No,No,1,Cash,Annually,36-45,Low
1696,54,Male,Hat,Accessories,95,Nebraska,S,Yellow,Fall,4.7,No,No,1,PayPal,Fortnightly,46-55,High
1697,31,Male,Sunglasses,Accessories,69,West Virginia,S,Turquoise,Spring,4.0,No,No,7,Credit Card,Bi-Weekly,26-35,Medium
1698,36,Male,Shirt,Clothing,87,South Carolina,L,Lavender,Fall,3.5,No,No,48,Credit Card,Every 3 Months,36-45,High
1703,54,Male,Jeans,Clothing,83,Alabama,XL,Yellow,Summer,5.0,No,No,48,Bank Transfer,Weekly,46-55,High
1704,39,Male,Backpack,Accessories,22,California,M,Black,Spring,4.0,No,No,12,Bank Transfer,Annually,36-45,Low
1706,39,Male,Jewelry,Accessories,29,South Dakota,L,Cyan,Summer,3.4,No,No,49,Venmo,Bi-Weekly,36-45,Low
1707,37,Male,Sunglasses,Accessories,87,North Dakota,M,Brown,Spring,3.0,No,No,25,Venmo,Fortnightly,36-45,High
1709,35,Male,Boots,Footwear,58,Florida,L,Cyan,Spring,3.2,No,No,1,Credit Card,Quarterly,26-35,Medium
1710,45,Male,Skirt,Clothing,83,Indiana,M,Pink,Winter,3.8,No,No,19,Bank Transfer,Annually,36-45,High
1714,49,Male,Jacket,Outerwear,22,Missouri,M,Pink,Winter,4.6,No,No,37,PayPal,Quarterly,46-55,Low
1719,54,Male,T-shirt,Clothing,96,Maryland,L,Pink,Winter,3.4,No,No,14,PayPal,Every 3 Months,46-55,High
1720,45,Male,Sweater,Clothing,39,Maryland,M,White,Winter,3.2,No,No,8,Venmo,Quarterly,36-45,Medium
1722,34,Male,Jewelry,Accessories,28,Delaware,S,Magenta,Spring,4.3,No,No,24,Credit Card,Monthly,26-35,Low
1723,46,Male,T-shirt,Clothing,51,Massachusetts,L,Violet,Summer,3.3,No,No,14,Cash,Fortnightly,46-55,Medium
1725,42,Male,Shoes,Footwear,72,Delaware,S,Teal,Winter,3.3,No,No,21,PayPal,Weekly,36-45,High
1726,45,Male,Sunglasses,Accessories,33,Massachusetts,M,Indigo,Spring,3.0,No,No,32,Venmo,Quarterly,36-45,Medium
1728,49,Male,Blouse,Clothing,53,Virginia,S,Violet,Spring,4.0,No,No,19,PayPal,Monthly,46-55,Medium
1730,47,Male,Shorts,Clothing,21,Illinois,M,Brown,Winter,3.8,No,No,12,Venmo,Fortnightly,46-55,Low
1733,45,Male,Belt,Accessories,50,Rhode Island,S,Charcoal,Winter,2.6,No,No,36,Cash,Every 3 Months,36-45,Medium
1735,31,Male,Jeans,Clothing,98,Missouri,L,Brown,Spring,3.1,No,No,16,PayPal,Quarterly,26-35,High
1738,42,Male,Jewelry,Accessories,98,Ohio,L,Gray,Summer,4.2,No,No,50,Venmo,Bi-Weekly,36-45,High
1742,41,Male,Pants,Clothing,51,Delaware,XL,Teal,Winter,3.6,No,No,20,Bank Transfer,Monthly,36-45,Medium
1743,51,Male,Sandals,Footwear,80,Kansas,XL,White,Spring,4.3,No,No,18,Venmo,Every 3 Months,46-55,High
1746,40,Male,Skirt,Clothing,27,West Virginia,L,Red,Winter,3.6,No,No,27,Cash,Weekly,36-45,Low
1749,34,Male,Skirt,Clothing,93,Montana,L,Teal,Winter,3.9,No,No,41,Bank Transfer,Annually,26-35,High
1750,43,Male,Hoodie,Clothing,70,Wyoming,L,Pink,Fall,3.2,No,No,36,Debit Card,Every 3 Months,36-45,Medium
1751,31,Male,Sunglasses,Accessories,85,Missouri,M,White,Fall,3.1,No,No,38,Venmo,Every 3 Months,26-35,High
1753,34,Male,Boots,Footwear,29,South Dakota,L,Blue,Winter,3.3,No,No,14,Venmo,Quarterly,26-35,Low
1757,49,Male,Jewelry,Accessories,55,New Hampshire,S,Cyan,Fall,2.8,No,No,14,Bank Transfer,Weekly,46-55,Medium
1763,36,Male,Sandals,Footwear,42,Idaho,M,Brown,Summer,3.1,No,No,41,Bank Transfer,Fortnightly,36-45,Medium
1764,37,Male,Jewelry,Accessories,93,Vermont,M,Lavender,Winter,3.9,No,No,28,PayPal,Annually,36-45,High
1770,32,Male,Socks,Clothing,75,Alaska,L,Brown,Winter,4.3,No,No,45,Cash,Monthly,26-35,High
1771,53,Male,Backpack,Accessories,22,Michigan,M,Pink,Fall,4.3,No,No,34,Bank Transfer,Weekly,46-55,Low
1772,46,Male,Shirt,Clothing,82,Indiana,XL,Turquoise,Fall,4.7,No,No,9,Credit Card,Annually,46-55,High
1775,46,Male,Sweater,Clothing,78,New York,M,Lavender,Spring,3.7,No,No,6,PayPal,Weekly,46-55,High
